Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
08/26/2026 11:00 AM ET,"4917 LAKE RIDGE LANE HOLIDAY, 34690","$64,417.13","$67,670.00",Hidden,51-2025-CA-003893-CAAX-WS,31-26-16-0030-00000-0700,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003893-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/31-26-16-0030-00000-0700
08/31/2026 11:00 AM ET,"14511 LANCER ROAD SPRING HILL, 34610","$115,198.05","$184,335.00","$115,198.05",51-2018-CA-000534-CAAX-WS,02-24-17-0010-00001-1520,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2018-CA-000534-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/02-24-17-0010-00001-1520
08/31/2026 11:00 AM ET,"24815 PORTOFINO DR LUTZ, 33559","$133,633.53","$153,670.00","$157,505.33",51-2023-CA-000154-CAAX-ES,33-26-19-0140-00000-1360,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2023-CA-000154-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/33-26-19-0140-00000-1360
08/31/2026 11:00 AM ET,"1630 SPINNING WHEEL DR LUTZ, 33559","$256,809.38","$212,720.00","$256,809.38",51-2025-CA-003077-CAAX-ES,33-26-19-0020-00000-1250,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003077-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/33-26-19-0020-00000-1250
08/31/2026 11:00 AM ET,"3211 TOWN AVE NEW PORT RICHEY, 34655","$768,784.81","$495,890.00","$768,784.81",51-2025-CA-003757-CAAX-WS,19-26-17-0030-00500-0050,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003757-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/19-26-17-0030-00500-0050
08/31/2026 11:00 AM ET,"39048 HAVEN AVE ZEPHYRHILLS, 33542","$356,806.46","$148,720.00","$356,806.46",51-2025-CA-004060-CAAX-ES,01-26-21-0010-07300-0080,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-004060-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/01-26-21-0010-07300-0080
08/31/2026 11:00 AM ET,"36435 BONNEY DR ZEPHYRHILLS, 33541","$157,618.09","$107,780.00","$157,618.09",51-2025-CA-004139-CAAX-ES,09-26-21-005F-00000-1280,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-004139-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/09-26-21-005F-00000-1280
09/01/2026 11:00 AM ET,"11927 PALM BAY CT NEW PORT RICHEY, 34654","$216,116.18","$151,620.00","$216,116.18",51-2025-CA-000928-CAAX-WS,08-25-17-0140-00000-1400,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000928-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/08-25-17-0140-00000-1400
09/08/2026 11:00 AM ET,"10808 DEERBERRY DRIVE LAND O LAKES, 34638","$16,693.07","$350,971.00","$16,693.07",51-2022-CC-002106-CCAX-WS,13-25-17-0010-01000-0170,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2022-CC-002106-CCAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/13-25-17-0010-01000-0170
09/08/2026 11:00 AM ET,"11522 FOREST RUN CT PORT RICHEY, 34668","$32,414.52","$169,220.00","$32,414.52",51-2024-CA-002654-CAAX-WS,11-25-16-0150-00000-0820,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2024-CA-002654-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/11-25-16-0150-00000-0820
09/08/2026 11:00 AM ET,"2427 PALMWOOD DRIVE HOLIDAY, 34690","$224,934.52","$154,788.00","$224,934.52",51-2025-CA-000317-CAAX-WS,29-26-16-0050-00000-5360,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000317-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/29-26-16-0050-00000-5360
09/08/2026 11:00 AM ET,"7628 RED MILL CIR NEW PORT RICHEY, 34653","$133,562.54","$160,860.00","$133,562.54",51-2025-CA-003738-CAAX-WS,35-25-16-0100-00000-0310,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003738-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/35-25-16-0100-00000-0310
09/09/2026 11:00 AM ET,"19400 TIMBERBLUFF DR LAND O LAKES, 34638","$312,627.31","$121,470.00","$312,627.31",51-2025-CA-000121-CAAX-ES,22-25-18-0030-00500-0040,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000121-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/22-25-18-0030-00500-0040
09/09/2026 11:00 AM ET,"3514 FORAY LN NEW PORT RICHEY, 34655","$225,820.45","$218,090.00","$225,820.45",51-2025-CA-003499-CAAX-WS,23-26-16-0070-00000-2380,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003499-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/23-26-16-0070-00000-2380
09/10/2026 11:00 AM ET,"7615 TOLAR DRIVE NEW PORT RICHEY, 34654","$159,227.62","$86,620.00","$159,227.62",51-2025-CA-002281-CAAX-WS,31-25-17-0220-00000-2180,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-002281-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/31-25-17-0220-00000-2180
09/10/2026 11:00 AM ET,"10251 PEOPLES LOOP PORT RICHEY, 34668","$362,371.91","$263,206.00","$362,371.91",51-2025-CA-003079-CAAX-WS,14-25-16-0210-00000-0200,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003079-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/14-25-16-0210-00000-0200
