Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
09/08/2026 11:00 AM ET,"10808 DEERBERRY DRIVE LAND O LAKES, 34638","$16,693.07","$350,971.00","$16,693.07",51-2022-CC-002106-CCAX-WS,13-25-17-0010-01000-0170,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2022-CC-002106-CCAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/13-25-17-0010-01000-0170
09/08/2026 11:00 AM ET,"11522 FOREST RUN CT PORT RICHEY, 34668","$32,414.52","$169,220.00","$32,414.52",51-2024-CA-002654-CAAX-WS,11-25-16-0150-00000-0820,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2024-CA-002654-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/11-25-16-0150-00000-0820
09/08/2026 11:00 AM ET,"2427 PALMWOOD DRIVE HOLIDAY, 34690","$224,934.52","$154,788.00",Hidden,51-2025-CA-000317-CAAX-WS,29-26-16-0050-00000-5360,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000317-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/29-26-16-0050-00000-5360
09/08/2026 11:00 AM ET,"9331 BAHIA LOOP LAND O LAKES, 34639","$49,410.16","$242,085.00","$50,482.29",51-2025-CA-000480-CAAX-ES,20-25-19-0010-00000-049B,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000480-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/20-25-19-0010-00000-049B
09/08/2026 11:00 AM ET,"5200 BEHMS CT PORT RICHEY, 34668","$339,547.94","$225,178.00","$296,540.00",51-2025-CA-002070-CAAX-WS,32-25-16-0190-00300-0050,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-002070-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/32-25-16-0190-00300-0050
09/08/2026 11:00 AM ET,"7210 BRIGHTWATERS CT NEW PORT RICHEY, 34652","$662,332.56","$724,614.00","$662,332.56",51-2025-CA-003391-CAAX-WS,31-25-16-0100-00000-0011,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003391-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/31-25-16-0100-00000-0011
09/08/2026 11:00 AM ET,"7628 RED MILL CIR NEW PORT RICHEY, 34653","$133,562.54","$160,860.00","$124,700.00",51-2025-CA-003738-CAAX-WS,35-25-16-0100-00000-0310,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003738-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/35-25-16-0100-00000-0310
09/09/2026 11:00 AM ET,"19400 TIMBERBLUFF DR LAND O LAKES, 34638","$312,627.31","$121,470.00","$312,627.31",51-2025-CA-000121-CAAX-ES,22-25-18-0030-00500-0040,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-000121-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/22-25-18-0030-00500-0040
09/09/2026 11:00 AM ET,"12660 RETREAT PL SPRING HILL, 34610","$608,434.53","$541,837.00","$608,434.53",51-2025-CA-001166-CAAX-ES,04-25-18-0100-01400-0530,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-001166-CAAX-ES&bypassPage=1,https://pcpao.gov/Parcel-Details/04-25-18-0100-01400-0530
09/09/2026 11:00 AM ET,"3514 FORAY LN NEW PORT RICHEY, 34655","$225,820.45","$218,090.00","$225,820.45",51-2025-CA-003499-CAAX-WS,23-26-16-0070-00000-2380,https://pasco.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=51-2025-CA-003499-CAAX-WS&bypassPage=1,https://pcpao.gov/Parcel-Details/23-26-16-0070-00000-2380
